mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__init_type,param_classifier__learning_rate,param_classifier__n_epochs,param_classifier__penalty,param_classifier__penalty_strength,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity,split0_test_sensitivity,split1_test_sensitivity,split2_test_sensitivity,split3_test_sensitivity,split4_test_sensitivity,mean_test_sensitivity,std_test_sensitivity,rank_test_sensitivity,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy
2.857708645,0.187175369,0.025128841,0.007196194,zero,0.05,150,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.732824427,0.65648855,0.761538462,0.776923077,0.776923077,0.740939518,0.045192411,328,0.905882353,0.717647059,0.870588235,0.941176471,0.964285714,0.879915966,0.087136171,156,0.413043478,0.543478261,0.555555556,0.466666667,0.434782609,0.482705314,0.057283687,457,0.520547945,0.526315789,0.617283951,0.591549296,0.579710145,0.567081425,0.037697896,364,0.825831202,0.689514066,0.819346405,0.869281046,0.895445135,0.819883571,0.070966937,293,0.659462916,0.63056266,0.713071895,0.703921569,0.699534161,0.68131064,0.031320309,376
3.512941456,0.20162787,0.024068785,0.0065722,zero,0.05,150,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.748091603,0.648854962,0.784615385,0.761538462,0.792307692,0.747081621,0.051599763,226,0.894117647,0.682352941,0.870588235,0.905882353,0.892857143,0.849159664,0.084180544,398,0.47826087,0.586956522,0.622222222,0.488888889,0.608695652,0.557004831,0.061094592,116,0.571428571,0.54,0.666666667,0.586666667,0.674698795,0.60789214,0.05349211,98,0.835038363,0.715089514,0.827973856,0.862222222,0.892598344,0.82658446,0.06022027,200,0.686189258,0.634654731,0.746405229,0.697385621,0.750776398,0.703082247,0.042782619,136
3.647526503,0.131075301,0.024265623,0.006538123,zero,0.05,150,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.740458015,0.641221374,0.784615385,0.769230769,0.792307692,0.745566647,0.055106359,262,0.882352941,0.670588235,0.882352941,0.905882353,0.892857143,0.846806723,0.088533151,409,0.47826087,0.586956522,0.6,0.511111111,0.608695652,0.557004831,0.052391744,116,0.564102564,0.534653465,0.658536585,0.605263158,0.674698795,0.607450914,0.053507677,104,0.835805627,0.714322251,0.830326797,0.865620915,0.892598344,0.827734787,0.060953917,183,0.680306905,0.628772379,0.741176471,0.708496732,0.750776398,0.701905777,0.044246968,169
3.91619029,0.126777262,0.029585886,0.005312695,zero,0.05,150,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.05, 'classifier__n_epochs': 150, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.709923664,0.664122137,0.715384615,0.776923077,0.707692308,0.71480916,0.036061508,453,0.941176471,0.752941176,0.905882353,0.964705882,0.976190476,0.908179272,0.081257294,86,0.282608696,0.5,0.355555556,0.422222222,0.217391304,0.355555556,0.099718851,551,0.40625,0.511111111,0.463768116,0.567164179,0.344827586,0.458624198,0.07778816,543,0.822250639,0.699744246,0.798169935,0.872941176,0.848343685,0.808289936,0.059772181,379,0.611892583,0.626470588,0.630718954,0.693464052,0.59679089,0.631867414,0.033027101,545
1.095727015,0.067454396,0.023650455,0.00902151,zero,0.01,50,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.748091603,0.702290076,0.776923077,0.761538462,0.8,0.757768644,0.032668357,28,0.870588235,0.8,0.882352941,0.917647059,0.880952381,0.870308123,0.038581507,193,0.52173913,0.52173913,0.577777778,0.466666667,0.652173913,0.548019324,0.062822442,164,0.592592593,0.551724138,0.641975309,0.575342466,0.697674419,0.611861785,0.05213853,73,0.836061381,0.722250639,0.831372549,0.864052288,0.894151139,0.829577599,0.0581766,47,0.696163683,0.660869565,0.730065359,0.692156863,0.766563147,0.709163723,0.036116845,60
1.156805468,0.065953996,0.025923252,0.008730911,zero,0.01,50,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.740458015,0.687022901,0.769230769,0.761538462,0.769230769,0.745496183,0.03107579,284,0.870588235,0.788235294,0.882352941,0.917647059,0.857142857,0.863193277,0.04252599,318,0.5,0.5,0.555555556,0.466666667,0.608695652,0.526183575,0.050168472,352,0.575,0.528735632,0.625,0.575342466,0.651162791,0.591048178,0.04278682,277,0.835549872,0.720460358,0.832941176,0.870849673,0.892339545,0.830428125,0.059316748,12,0.685294118,0.644117647,0.718954248,0.692156863,0.732919255,0.694688426,0.030667546,289
1.142821264,0.09783521,0.022723866,0.008643908,zero,0.01,50,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.694656489,0.702290076,0.738461538,0.7,0.692307692,0.705543159,0.016844145,502,0.952941176,0.929411765,0.988235294,0.988235294,0.988095238,0.969383754,0.024203302,26,0.217391304,0.282608696,0.266666667,0.155555556,0.152173913,0.214879227,0.054271143,622,0.333333333,0.4,0.413793103,0.264150943,0.259259259,0.334107328,0.065097458,613,0.80971867,0.696419437,0.778039216,0.845228758,0.828674948,0.791616206,0.05257778,427,0.58516624,0.60601023,0.62745098,0.571895425,0.570134576,0.59213149,0.02182642,611
0.986854744,0.115524108,0.023276854,0.007050144,zero,0.01,50,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.748091603,0.702290076,0.776923077,0.753846154,0.807692308,0.757768644,0.034774033,28,0.870588235,0.8,0.882352941,0.905882353,0.892857143,0.870336134,0.037046912,173,0.52173913,0.52173913,0.577777778,0.466666667,0.652173913,0.548019324,0.062822442,164,0.592592593,0.551724138,0.641975309,0.567567568,0.705882353,0.611948392,0.056029403,72,0.836317136,0.72173913,0.829803922,0.863529412,0.892857143,0.828849348,0.058015485,94,0.696163683,0.660869565,0.730065359,0.68627451,0.772515528,0.709177729,0.038666708,56
0.928708553,0.082568107,0.023531628,0.00571586,zero,0.01,50,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.702290076,0.769230769,0.761538462,0.776923077,0.748561362,0.027527075,209,0.870588235,0.8,0.870588235,0.905882353,0.869047619,0.863221289,0.034523579,310,0.47826087,0.52173913,0.577777778,0.488888889,0.608695652,0.535072464,0.050561597,257,0.556962025,0.551724138,0.634146341,0.586666667,0.658823529,0.59766454,0.042330869,210,0.835805627,0.717902813,0.829281046,0.869542484,0.892080745,0.828922543,0.060019703,83,0.674424552,0.660869565,0.724183007,0.697385621,0.738871636,0.699146876,0.029272213,215
1.090969563,0.097784625,0.019708252,0.00462502,zero,0.01,50,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.732824427,0.702290076,0.776923077,0.776923077,0.753846154,0.748561362,0.028373881,209,0.894117647,0.823529412,0.905882353,0.952941176,0.892857143,0.893865546,0.041430872,124,0.434782609,0.47826087,0.533333333,0.444444444,0.5,0.478164251,0.036164704,468,0.533333333,0.530120482,0.623376623,0.579710145,0.58974359,0.571256835,0.035383845,347,0.819693095,0.69769821,0.829803922,0.88496732,0.885351967,0.823502903,0.068533524,239,0.664450128,0.650895141,0.719607843,0.69869281,0.696428571,0.686014899,0.024884118,338
1.206815481,0.082307896,0.022680521,0.005777925,zero,0.01,50,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.748091603,0.702290076,0.776923077,0.761538462,0.8,0.757768644,0.032668357,28,0.870588235,0.8,0.882352941,0.917647059,0.880952381,0.870308123,0.038581507,193,0.52173913,0.52173913,0.577777778,0.466666667,0.652173913,0.548019324,0.062822442,164,0.592592593,0.551724138,0.641975309,0.575342466,0.697674419,0.611861785,0.05213853,73,0.83657289,0.722250639,0.831111111,0.863529412,0.894151139,0.829523038,0.058125407,51,0.696163683,0.660869565,0.730065359,0.692156863,0.766563147,0.709163723,0.036116845,60
1.244950771,0.065717628,0.020012283,0.005717824,zero,0.01,50,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.732824427,0.694656489,0.776923077,0.769230769,0.776923077,0.750111568,0.032178779,133,0.870588235,0.8,0.882352941,0.917647059,0.869047619,0.867927171,0.038216769,243,0.47826087,0.5,0.577777778,0.488888889,0.608695652,0.530724638,0.05242167,296,0.556962025,0.534883721,0.641975309,0.594594595,0.658823529,0.597447836,0.047562973,216,0.83657289,0.71943734,0.832679739,0.870326797,0.893115942,0.830426542,0.059805432,13,0.674424552,0.65,0.730065359,0.703267974,0.738871636,0.699325904,0.033398925,211
1.227197409,0.04315737,0.027703524,0.006427642,zero,0.01,50,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 50, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.702290076,0.702290076,0.753846154,0.761538462,0.738461538,0.731685261,0.025125248,375,0.905882353,0.894117647,0.952941176,0.964705882,0.964285714,0.936386555,0.030237625,59,0.326086957,0.347826087,0.377777778,0.377777778,0.326086957,0.351111111,0.023175117,555,0.434782609,0.450704225,0.515151515,0.523076923,0.46875,0.478493054,0.034955152,512,0.815089514,0.701534527,0.803660131,0.884705882,0.871635611,0.815325133,0.064913771,329,0.615984655,0.620971867,0.665359477,0.67124183,0.645186335,0.643748833,0.022425838,502
1.985010386,0.124392354,0.022777128,0.005913861,zero,0.01,100,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.740458015,0.679389313,0.776923077,0.761538462,0.792307692,0.750123312,0.039305907,126,0.870588235,0.8,0.882352941,0.917647059,0.869047619,0.867927171,0.038216769,243,0.5,0.456521739,0.577777778,0.466666667,0.652173913,0.530628019,0.07418541,309,0.575,0.5,0.641975309,0.575342466,0.689655172,0.596394589,0.064757973,226,0.837595908,0.722250639,0.829542484,0.861437908,0.891563147,0.828478017,0.057331689,130,0.685294118,0.62826087,0.730065359,0.692156863,0.760610766,0.699277595,0.044719709,213
1.990420198,0.14364953,0.022460222,0.004962603,zero,0.01,100,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.72519084,0.687022901,0.769230769,0.769230769,0.776923077,0.745519671,0.034484025,271,0.858823529,0.811764706,0.882352941,0.917647059,0.857142857,0.865546218,0.034656098,301,0.47826087,0.456521739,0.555555556,0.488888889,0.630434783,0.521932367,0.06353096,363,0.55,0.506024096,0.625,0.594594595,0.666666667,0.588457072,0.056149688,298,0.836061381,0.72173913,0.834509804,0.867712418,0.892080745,0.830420696,0.058400094,14,0.668542199,0.634143223,0.718954248,0.703267974,0.74378882,0.693739293,0.038517866,295
1.922154999,0.121917754,0.020097113,0.006526582,zero,0.01,100,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.687022901,0.709923664,0.746153846,0.7,0.730769231,0.714773928,0.021224809,454,0.952941176,0.976470588,0.976470588,0.988235294,0.976190476,0.974061625,0.011516114,19,0.195652174,0.217391304,0.311111111,0.155555556,0.282608696,0.232463768,0.05691584,616,0.305084746,0.344827586,0.459016393,0.264150943,0.426229508,0.359861835,0.072970443,598,0.807672634,0.698465473,0.805228758,0.849150327,0.847826087,0.801668656,0.054926563,397,0.574296675,0.596930946,0.64379085,0.571895425,0.629399586,0.603262696,0.028943723,590
1.863853312,0.163913944,0.024496269,0.005180095,zero,0.01,100,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.740458015,0.679389313,0.776923077,0.761538462,0.8,0.751661773,0.041039248,92,0.858823529,0.8,0.882352941,0.917647059,0.880952381,0.867955182,0.03885048,237,0.52173913,0.456521739,0.577777778,0.466666667,0.652173913,0.534975845,0.072888674,274,0.585365854,0.5,0.641975309,0.575342466,0.697674419,0.600071609,0.066519689,191,0.837084399,0.722250639,0.828496732,0.86248366,0.891304348,0.828323956,0.057378984,146,0.69028133,0.62826087,0.730065359,0.692156863,0.766563147,0.701465514,0.046100564,174
2.084539795,0.114094561,0.027547646,0.006096995,zero,0.01,100,l2,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.01}",0.732824427,0.687022901,0.776923077,0.769230769,0.776923077,0.74858485,0.034844307,178,0.870588235,0.811764706,0.882352941,0.917647059,0.869047619,0.870280112,0.034102925,227,0.47826087,0.456521739,0.577777778,0.488888889,0.608695652,0.522028986,0.059873454,362,0.556962025,0.506024096,0.641975309,0.594594595,0.658823529,0.591675911,0.055836615,276,0.837340153,0.719948849,0.827189542,0.869019608,0.890786749,0.82885698,0.058964495,93,0.674424552,0.634143223,0.730065359,0.703267974,0.738871636,0.696154549,0.038322032,264
2.100192261,0.15396048,0.024689865,0.005190057,zero,0.01,100,l2,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.1}",0.732824427,0.702290076,0.792307692,0.776923077,0.753846154,0.751638285,0.031897972,104,0.894117647,0.835294118,0.905882353,0.952941176,0.880952381,0.893837535,0.038030923,130,0.434782609,0.456521739,0.577777778,0.444444444,0.52173913,0.48705314,0.054614931,449,0.533333333,0.518518519,0.658227848,0.579710145,0.6,0.577957969,0.049913087,328,0.821994885,0.699488491,0.82875817,0.882352941,0.885351967,0.823589291,0.067376647,238,0.664450128,0.645907928,0.741830065,0.69869281,0.701345756,0.690445338,0.033125706,325
2.515915871,0.1953152,0.02476387,0.00581868,zero,0.01,100,elasticnet,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.001}",0.740458015,0.679389313,0.776923077,0.761538462,0.792307692,0.750123312,0.039305907,126,0.858823529,0.8,0.882352941,0.917647059,0.869047619,0.86557423,0.038342459,280,0.52173913,0.456521739,0.577777778,0.466666667,0.652173913,0.534975845,0.072888674,274,0.585365854,0.5,0.641975309,0.575342466,0.689655172,0.59846776,0.064203411,203,0.837595908,0.721994885,0.827973856,0.86248366,0.891563147,0.828322291,0.057546579,147,0.69028133,0.62826087,0.730065359,0.692156863,0.760610766,0.700275038,0.044451508,196
2.58923583,0.107091896,0.024857616,0.00548942,zero,0.01,100,elasticnet,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.01}",0.732824427,0.687022901,0.776923077,0.769230769,0.776923077,0.74858485,0.034844307,178,0.858823529,0.811764706,0.882352941,0.917647059,0.869047619,0.867927171,0.034405012,243,0.5,0.456521739,0.577777778,0.488888889,0.608695652,0.526376812,0.057269997,329,0.567901235,0.506024096,0.641975309,0.594594595,0.658823529,0.593863753,0.054634945,245,0.83657289,0.720971867,0.832418301,0.870065359,0.890786749,0.830163033,0.058713395,23,0.679411765,0.634143223,0.730065359,0.703267974,0.738871636,0.697151991,0.037804879,246
2.497729301,0.139651168,0.022229242,0.004101783,zero,0.01,100,elasticnet,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 100, 'classifier__penalty': 'elasticnet', 'classifier__penalty_strength': 0.1}",0.694656489,0.709923664,0.753846154,0.746153846,0.776923077,0.736300646,0.02995027,353,0.905882353,0.917647059,0.929411765,0.976470588,0.952380952,0.936358543,0.025270019,61,0.304347826,0.326086957,0.422222222,0.311111111,0.456521739,0.364057971,0.062838042,547,0.411764706,0.441176471,0.542857143,0.459016393,0.591549296,0.489272802,0.067183294,493,0.816112532,0.703324808,0.825620915,0.881045752,0.880434783,0.821307758,0.064853995,274,0.60511509,0.621867008,0.675816993,0.64379085,0.704451346,0.650208257,0.035988674,483
2.873477268,0.123844984,0.025104856,0.004961957,zero,0.01,150,l1,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.001}",0.732824427,0.694656489,0.776923077,0.753846154,0.792307692,0.750111568,0.03431451,133,0.870588235,0.788235294,0.882352941,0.905882353,0.869047619,0.863221289,0.039741927,310,0.47826087,0.52173913,0.577777778,0.466666667,0.652173913,0.539323671,0.068601483,227,0.556962025,0.545454545,0.641975309,0.567567568,0.689655172,0.600322924,0.055997842,188,0.837851662,0.721227621,0.830849673,0.863267974,0.892857143,0.829210815,0.058221071,67,0.674424552,0.654987212,0.730065359,0.68627451,0.760610766,0.70127248,0.038569777,177
2.837419796,0.190986832,0.022949123,0.00698154,zero,0.01,150,l1,0.01,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.01}",0.740458015,0.687022901,0.769230769,0.761538462,0.776923077,0.747034645,0.032375943,244,0.882352941,0.788235294,0.882352941,0.917647059,0.857142857,0.865546218,0.043190334,301,0.47826087,0.5,0.555555556,0.466666667,0.630434783,0.526183575,0.060424259,351,0.564102564,0.528735632,0.625,0.575342466,0.666666667,0.591969466,0.048419473,266,0.837595908,0.720204604,0.833464052,0.868496732,0.893115942,0.830575448,0.059310524,10,0.680306905,0.644117647,0.718954248,0.692156863,0.74378882,0.695864897,0.033951139,276
2.75529809,0.122423317,0.023500109,0.009245359,zero,0.01,150,l1,0.1,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l1', 'classifier__penalty_strength': 0.1}",0.687022901,0.702290076,0.738461538,0.707692308,0.7,0.707093365,0.01709112,492,0.988235294,0.917647059,0.988235294,0.988235294,1,0.976470588,0.029762613,8,0.130434783,0.304347826,0.266666667,0.177777778,0.152173913,0.206280193,0.067462864,632,0.226415094,0.417910448,0.413793103,0.296296296,0.264150943,0.323713177,0.078426757,621,0.811253197,0.709974425,0.794771242,0.856470588,0.810041408,0.796502172,0.047931538,413,0.559335038,0.610997442,0.62745098,0.583006536,0.576086957,0.591375391,0.024563514,613
2.838360405,0.353709668,0.030033588,0.006827301,zero,0.01,150,l2,0.001,"{'classifier__init_type': 'zero', 'classifier__learning_rate': 0.01, 'classifier__n_epochs': 150, 'classifier__penalty': 'l2', 'classifier__penalty_strength': 0.001}",0.732824427,0.694656489,0.776923077,0.753846154,0.8,0.751650029,0.036287564,96,0.870588235,0.788235294,0.882352941,0.905882353,0.880952381,0.865602241,0.040371289,279,0.47826087,0.52173913,0.577777778,0.466666667,0.652173913,0.539323671,0.068601483,227,0.556962025,0.545454545,0.641975309,0.567567568,0.697674419,0.601926773,0.058588383,176,0.837084399,0.72173913,0.830326797,0.863267974,0.892080745,0.828899809,0.057836729,87,0.674424552,0.654987212,0.730065359,0.68627451,0.766563147,0.702462956,0.040429918,162
